repo,origin,default_branch,stargazers_count,forks_count,updated_days_ago,pushed_days_ago,created_days_ago
cttestid41/Apache_Camel,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & org.apache.camel+camel-saxon-filename:pom.xml & org.apache.camel+camel-saxon-starter-filename:pom.xml,master,0,0,672,672,672
cttestid41/Apache_nifi,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,1,672,672,672
ctulek/scorll,net.sf.saxon+saxon-filename:build.xml,master,5,3,1197,2822,3005
cucook/cbsatesting,net.sf.saxon+saxon-filename:build.xml,master,0,3,2068,2379,2418
cuffy/exemple_foaf_ssl,net.sourceforge.saxon+saxon-filename:pom.xml,master,1,0,1659,2216,2753
cuisines/tizzit,net.sf.saxon+saxon-filename:pom.xml,master,6,2,1529,2198,3030
cuongldcmc/sw360portal,net.sf.saxon+saxon-filename:pom.xml,master,0,0,363,363,363
custommonkey/pressdown,net.sourceforge.saxon+saxon-filename:pom.xml,master,0,1,2026,2026,2218
cute-yellow-elephant/EPAM-Lab,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1618,1618,1618
cwrc/CWRC-Entity-Conversions,net.sf.saxon+saxon-filename:build.xml,master,0,0,363,363,1799
cwrc/CWRC-merger,net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1617,1617,2414
cwrc/cwrc-validator,net.sf.saxon+saxon-filename:pom.xml,master,0,0,363,363,2417
CWThomson/cacheviewer,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1457,1457,1457
cwxb105/appium_homework,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1021,1445,1444
cxBenjamin/CrawlerBaseOnRedis,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,958,958,958
cxBenjamin/Spider,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,1,958,958,958
cxiaolng/ainotebook,net.sf.saxon+saxon-filename:build.xml,master,0,0,1156,1156,1156
cxl66/apiTest,net.sf.saxon+saxon-filename:pom.xml,master,0,0,246,246,384
CyberSlaffko/java-test-case,net.sf.saxon+Saxon-HE-filename:pom.xml,master,1,0,128,616,632
cybertaxonomy/cdmlib,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,1,0,15,7,720
cycladessoa/cyclades,net.sf.saxon+Saxon-HE-extension:gradle & net.sf.saxon+saxon-extension:gradle,master,3,0,1296,1993,2382
cycladessoa/nyxlet-xsl,net.sf.saxon+Saxon-HE-extension:gradle & net.sf.saxon+saxon-extension:gradle,master,1,0,1993,1993,2382
CycloneDX/cyclonedx-core-java,net.sf.saxon+saxon-filename:pom.xml,master,3,3,4,4,378
cyplas/xml2owl,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,1,2,740,1787,1813
cyrilleroy/agile4techos,net.sourceforge.saxon+saxon-filename:build.xml,master,1,0,2074,3090,3090
cyrilraja/Gooru-Core-API,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,32,1041,1727,1918
czakian/openmrs_gsoc,net.sf.saxon+saxon-filename:pom.xml,master,2,0,1100,2905,2917
czeidler/haiku,net.sf.saxon+saxon-filename:build.xml,SessionManager,3,0,1822,2123,2610
czelanet/mail-sender,net.sf.saxon+Saxon-HE-extension:gradle,master,0,0,131,131,152
da-nrw/DNSCore,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:build.xml,master,5,13,8,8,1981
daapp/movingcircle-backend,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,446,446,446
Dabendorf/NorwegischVocab,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,399,399,403
dachengxi/spring-framework-2.5.x_source,net.sourceforge.saxon+saxon-filename:build.xml & net.sf.saxon+saxon-filename:build.xml,master,0,0,734,724,734
Dadidaderp/EquipeTest,net.sf.saxon+saxon-filename:pom.xml,master,0,0,868,867,868
daejunpark/jsaf,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,1,0,248,1576,1616
DaemonSu/dsideal-mule-1.x,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml & javax.xml.xquery+xqj-api-filename:pom.xml,master,0,2,1504,1504,1504
DaemonSu/fuse-master,org.apache.camel+camel-saxon-filename:pom.xml,master,0,2,1477,1190,1477
daincredibleholg/php-gallery,net.sf.saxon+saxon-filename:build.xml,master,0,0,1469,1469,1469
daisy/osgi-libs,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,1,1,34,34,2555
daisy/pipeline,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml & net.sf.saxon+saxon-extension:gradle & net.sf.saxon+Saxon-HE-extension:gradle,master,9,8,1,0,1886
daisy/pipeline-build-utils,net.sf.saxon+saxon-filename:pom.xml,master,1,0,1,1,2550
daisy/pipeline-framework,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,6,1,22,22,2308
daisy/pipeline-mod-braille,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,develop,1,3,205,36,2535
daisy/pipeline-mod-nlp,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,90,90,2165
daisy/pipeline-mod-tts,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,2,3,72,62,2221
daisy/pipeline-modules,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,16,0,63
daisy/pipeline-modules-common,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,3,2,63,58,2326
daisy/pipeline-scripts-utils,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,2,0,90,58,2326
daisy/xproc-maven-plugin,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,3,1,43,43,2422
daisy/xspec-maven-plugin,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,2,1,90,63,2154
daisyc/my-hybrid-framework,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1273,1273,1273
dakshatechnologies/favourite_doctor,net.sf.saxon+saxon-filename:build.xml,master,0,2,1582,1582,1582
dalbrecht/stanbol,net.sf.saxon+saxon-filename:pom.xml,master,0,0,412,412,412
Daluks/lukisi-rest,net.sf.saxon+saxon-filename:pom.xml,master,0,0,461,461,461
Daluks/spring-boot-test,net.sf.saxon+saxon-filename:pom.xml,master,0,0,478,462,478
damelang/dom-ts,net.sf.saxon+saxon-filename:build.xml,master,2,2,2017,3500,3504
DamienGoutal/Vehicule-JDBC,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,719,719,722
daneshkadeh/acris,org.apache.xmlbeans+xmlbeans-xpath-filename:pom.xml,master,0,0,1407,1407,1407
DangTo/java-world,org.apache.camel+camel-saxon-filename:pom.xml,master,0,0,372,372,556
danhaywood/apache-isis-ide,net.sf.saxon+saxon-filename:build.xml,master,2,1,2044,2245,2519
danieldelgado/Proyecto-PI,net.sourceforge.saxon+saxon-filename:ivy.xml & net.sf.saxon+saxon-filename:ivy.xml,master,0,0,1037,1037,1302
danieldelgado/ProyectoInformatico-Reporsitorio,net.sourceforge.saxon+saxon-filename:ivy.xml & net.sf.saxon+saxon-filename:ivy.xml,master,0,0,1147,836,1164
DanielDong/findbugs,net.sourceforge.saxon+saxon-filename:ivy.xml & net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,1229,1229,1229
danielfagerstrom/nutch-xquery-parser,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,2,0,1719,2617,2655
Danielglyn/Spring-Trial,net.sf.saxon+saxon-filename:pom.xml,master,0,0,918,918,918
danielmatosdaad/app-metadado,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,330,767,767
danielmatosdaad/app-servico-corporativo,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,949,899,949
danielmatosdaad/business-mdo-tla,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,949,899,949
danilofes/argouml-refactorings,net.sourceforge.saxon+saxon-filename:pom.xml,master,1,1,915,1316,1317
danja/Scute,net.sourceforge.saxon+saxon-filename:build.xml,master,13,3,54,2209,3059
dannydjj/yes-cart,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1485,1485,1485
DANS-KNAW/dataverse-bridge,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,1,2,62,62,777
DANS-KNAW/dataverse-bridge-plugin-easy,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,2,195,147,275
DANS-KNAW/dataverse-bridge-plugin-lib,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,2,190,190,275
DANS-KNAW/dataverse-bridge-service,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,2,62,62,275
DANS-KNAW/dccd-oai,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,2,238,993,1463
DanStopka1985/protocolDemo,net.xqj+basex-xqj-filename:pom.xml,master,0,0,1128,1119,1128
daoway/yes-cart,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1527,1527,1527
darijuxs/zend-serializer,net.sf.saxon+saxon-filename:build.xml,master,0,0,711,711,711
dariobottazzi/iotsys,net.sourceforge.saxon+saxon-extension:gradle & net.sf.saxon+Saxon-HE-extension:gradle & net.sf.saxon+saxon-extension:gradle,master,0,0,1497,1497,1497
dariok/nxs,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,29,29,29
dark-gray/book-javaee7,net.sf.saxon+saxon-filename:pom.xml,master,0,0,733,706,733
DarrenPei/test,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,305,305,305
DarshanKumar89/Atlas-UI-Test-Automation,net.sf.saxon+saxon-filename:pom.xml,master,0,3,1241,1187,1314
DaryaForest/Cubeque,net.sf.saxon+saxon-filename:build.xml,master,0,0,594,594,594
dashorst/asm,net.sf.saxon+saxon-filename:build.xml,master,0,0,923,923,923
dashorst/wicket-stuff-markup-validator,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,20,9,91,1414,3767
DASISH/md-mapper,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1652,1658,1709
Data-Bike/WorkflowManager,net.sf.saxon+saxon-filename:build.xml,master,0,0,648,648,648
Data-to-Insight-Center/Curbee,org.apache.xmlbeans+xmlbeans-xpath-filename:pom.xml,master,1,1,207,207,1031
Data-to-Insight-Center/IU-DPN,org.apache.xmlbeans+xmlbeans-xpath-filename:pom.xml,master,0,0,236,1571,1669
Data-to-Insight-Center/sead-virtual-archive,net.sf.saxon+saxon-filename:pom.xml & org.apache.xmlbeans+xmlbeans-xpath-filename:pom.xml,master,1,4,236,1377,2022
Data-to-Insight-Center/sead2,org.apache.xmlbeans+xmlbeans-xpath-filename:pom.xml,master,1,3,236,839,1517
datacite/mds,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,23,15,87,228,3173
datacite/oaip,net.sourceforge.saxon+saxon-filename:pom.xml,master,4,2,10,344,2928
datalint/open,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,38,38,950
datamill-io/lightest,net.sf.saxon+saxon-extension:gradle,master,0,0,863,1050,1050
datavirtualization/jbdv,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,404,1499,1499
datazuul/dobudish,net.sourceforge.saxon+saxon-filename:build.xml & net.sf.saxon+saxon-filename:build.xml,master,0,0,1516,1516,1516
datenkollektiv/spring-data-xml,javax.xml.xquery+xqj-api-extension:gradle,master,0,0,317,317,322
DatlabDasData/dfid,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,1,154,154,488
DatlabDasData/dfid2,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,85,85,86
davemckain/aardvark,net.sf.saxon+saxon-filename:pom.xml,master,1,0,1832,1434,2291
davemckain/qtiworks,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,53,42,52,291,2609
davemckain/snuggletex-mathplayground,net.sf.saxon+saxon-filename:pom.xml,master,1,0,798,798,2609
DaveThePianoDude/TwoWayAuthentication,net.sf.saxon+saxon-filename:pom.xml,master,0,0,1135,1014,1135
davewichers/security-unit-tests,javax.xml.xquery+xqj-api-filename:pom.xml,master,0,0,159,159,300
daveyc123/findbugs,net.sourceforge.saxon+saxon-filename:ivy.xml & net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,1148,1148,1148
david-waltermire-nist/security-automation-content-repository,net.sf.saxon+saxon-filename:pom.xml,master,0,1,1461,1461,1461
david672orford/PPR,net.sf.saxon+saxon-filename:build.xml,BRANCH_2_0,1,0,1179,1377,1646
davidcinho89/docker-centos7-fuse6.3,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & org.apache.camel+camel-saxon-filename:pom.xml,master,0,0,328,328,328
davidcox66/scriptbox,net.sourceforge.saxon+saxon-extension:gradle & net.sf.saxon+saxon-extension:gradle,master,3,1,145,1460,2457
davidehringer/xml-matchers,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,18,1,493,1019,1520
DavideViolante/DataExtractionProject,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,2,0,118,1455,1457
davidgraeff/maven2gradle4Openhab,net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,533,533,533
davidtovar2/jEdit,net.sf.saxon+saxon-filename:ivy.xml & net.sourceforge.saxon+saxon-filename:build.xml & net.sf.saxon+saxon-filename:build.xml,master,0,0,454,454,454
davidy104/book-publish,org.apache.camel+camel-saxon-filename:pom.xml,master,0,0,1972,1972,1974
davidy104/camel-cxf-proxy-sample,org.apache.camel+camel-saxon-filename:pom.xml,master,1,2,175,1566,1569
davidy104/camel-onlinebookstore,org.apache.camel+camel-saxon-filename:pom.xml,master,0,1,1958,1958,1958
davidy104/camel-sample,org.apache.camel+camel-saxon-filename:pom.xml,master,1,1,175,1561,1561
davidy104/camel-tutorial,org.apache.camel+camel-saxon-filename:pom.xml,master,0,1,1807,1763,1843
davidy104/pizzashack-order,org.apache.camel+camel-saxon-filename:pom.xml,master,1,0,1918,1918,1973
DawidLoubser/reference,net.sf.saxon+saxon-filename:pom.xml,master,0,0,1073,1073,1073
DawnScience/dawnsci,net.sourceforge.saxon+saxon-filename:build.xml & net.sf.saxon+saxon-filename:build.xml,master,1,0,0,0,275
dawudr/java-jdbc-xml-hive-dataloader,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,372,756,923
dawudr/wordxml-document-publishing-app,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,372,372,1267
dawudrahmanaqovia/BtecWordOpenXMLApp,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1540,1303,1717
daxiong001/-,net.sf.saxon+saxon-filename:pom.xml,master,0,0,496,496,496
daydream1ng/reno,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,829,829,829
dbierer/zf.unlikelysource.net,net.sf.saxon+saxon-filename:build.xml,master,0,1,5,1507,2259
dbmdz/blueprints,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,23,9,741
dbmdz/digitalcollections-commons,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,1,5,5,950
dbunibas/spicy,net.sf.saxon+saxon-filename:build.xml,master,10,2,559,1107,1436
dCache/dcache,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,146,94,0,0,2265
dcorbishley/synkio-vuln-test,net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,65,0,174
dcubas16/facturacion,net.sf.saxon+saxon-filename:pom.xml,master,0,0,176,176,256
ddecouteau/AppsOnFHIR,org.opengis.cite.saxon+saxon9-filename:pom.xml,master,0,0,1533,1533,1672
ddecouteau/HIMSS2015PrivacyOnFHIR,org.opengis.cite.saxon+saxon9-filename:pom.xml,master,1,0,1107,1420,1420
ddexnet/ern-validator-api,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,10,4,44,44,765
ddgc/zf1,net.sf.saxon+saxon-filename:build.xml,master,0,0,864,2428,2428
DdiEditor/ddieditor,net.sf.saxon+saxon-filename:build.xml,corranhorn,2,1,918,918,1611
De-Lac/Dynamic-Verification-of-Service-Based-Systems,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1349,1302,1492
deanf1/security-unit-tests,javax.xml.xquery+xqj-api-filename:pom.xml,master,0,0,735,576,735
dearcode2018/framework,org.apache.camel+camel-saxon-filename:pom.xml,master,0,0,198,198,426
dearcode2018/xml,net.sf.saxon+saxon-filename:pom.xml & org.apache.xmlbeans+xmlbeans-xpath-filename:pom.xml,master,0,0,426,426,426
debabratahazra/DS,net.sourceforge.saxon+saxon-filename:build.xml,master,1,1,369,1190,1380
debalguha/library,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,1,1850,1850,1988
debrief/debrief,net.sourceforge.saxon+saxon-filename:build.xml & net.sf.saxon+saxon-filename:build.xml,develop,12,20,0,0,1850
dechapie/m1gil,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,3,418,418,848
Dectinc/hsqldb-reading-notes,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,716,716,716
dedalesha/betfairapi,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1497,1452,1500
Deegue/Spark-Auth,net.sourceforge.saxon+saxon-filename:build.xml & net.sf.saxon+saxon-filename:build.xml & net.sf.saxon+Saxon-HE-filename:build.xml,master,0,0,4,4,47
DeekshaM/Fhir-2.5,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,756,569,756
DeepaBC/war-project,net.sf.saxon+saxon-filename:pom.xml,master,0,0,82,82,82
deepakp682018/Automation,net.sf.saxon+saxon-filename:pom.xml,master,0,0,105,105,105
deepakp682018/web-automation,net.sf.saxon+saxon-filename:pom.xml,master,0,0,98,98,98
deepaksjprr/pflchanges_EclipseToGit,net.sf.saxon+saxon-filename:pom.xml,master,0,0,33,33,34
deepikabmprglobalsolutions/Atlas_SeleniumTest,net.sf.saxon+saxon-filename:pom.xml,master,0,0,1197,1193,1213
deeplaw/solr,net.sourceforge.saxon+saxon-filename:ivy.xml & net.sf.saxon+saxon-filename:ivy.xml & net.sf.saxon+Saxon-HE-filename:ivy.xml,master,0,0,1015,1015,1015
deepshah21/Learning-SDK,net.sourceforge.saxon+saxon-filename:ivy.xml & net.sf.saxon+saxon-filename:ivy.xml,master,0,0,1037,1037,1037
deesebc/PostExamples,net.sf.saxon+saxon-extension:gradle,master,0,0,38,38,336
defenderhhhh/truelicense3,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,5,3,303,1129,1129
deisydiazp/ProyectoBigData,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1017,953,1017
delving/sip-creator,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,develop,7,3,77,44,2887
delving/x3ml,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,7,9,255,1548,2060
demisgomes/DesafioConcrete,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,202,202,204
demxyuanli/sarasvati,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,1526,1526,1526
DenHaag-TAI/CA-API-Gateway-Monitor,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,166,166,166
DenHaag-TAI/layer7-monitor,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,1,1078,1078,1559
DenHaag-TAI/webservice-checker,net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1070,842,1559
denisff/iotsys,net.sourceforge.saxon+saxon-extension:gradle & net.sf.saxon+Saxon-HE-extension:gradle & net.sf.saxon+saxon-extension:gradle,master,0,0,1384,1384,1384
denixx/jOpenDocument-1.3,net.sf.saxon+saxon-filename:pom.xml,master,2,3,430,620,1929
denizhekimci/seniorproject,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,1836,1836,1915
denney/carbon-kernel,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,4.4.x,0,0,575,575,575
denov/dojo-demo,net.sf.saxon+saxon-filename:build.xml,master,1,1,38,1570,1571
DependencyTrack/dependency-track,net.sf.saxon+saxon-filename:pom.xml,master,326,96,2,2,2157
desarrollandoAmericaLatina/PuntoSeguro,net.sf.saxon+saxon-filename:build.xml,master,1,1,2077,2747,2748
desb42/myxowa,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,10,10,44
DestroyFX/gentoo-portage,net.sf.saxon+saxon-filename:build.xml,master,0,0,1667,1667,1750
DestroyFX/nxtoo-portage,net.sf.saxon+saxon-filename:build.xml,master,1,1,951,1676,1751
dev-wei/lucene_trunk,net.sourceforge.saxon+saxon-filename:ivy.xml & net.sf.saxon+saxon-filename:ivy.xml & net.sf.saxon+Saxon-HE-filename:ivy.xml,master,0,0,1585,1585,1596
devamanir/hbannotation,org.apache.xmlbeans+xmlbeans-xpath-filename:pom.xml,master,0,0,603,603,603
developercyrus/app-snippets,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1513,1513,1513
DeveloperHuang/Spring-Security-Source-Code,net.sourceforge.saxon+saxon-extension:gradle,master,0,0,1156,1156,1156
devesha/BRCmbApp,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,775,758,775
deveshg/findbugs,net.sourceforge.saxon+saxon-filename:ivy.xml & net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,1283,1283,1283
devgrok/camel-extra,org.apache.camel+camel-saxon-filename:pom.xml,master,0,0,1563,1562,1563
DevGroup137781709/Interactive_platform_LBS,net.sf.saxon+saxon-filename:build.xml,master,1,1,53,347,1518
deVIAntCoDE/solr_dih_support_nesteddocs,net.sourceforge.saxon+saxon-filename:ivy.xml & net.sf.saxon+saxon-filename:ivy.xml & net.sf.saxon+Saxon-HE-filename:ivy.xml,branch_4x,0,0,1533,1533,1533
devilcony/auphi_platform,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,4,4,147,160,632
devonfw/tools-cobigen,org.apache.xmlbeans+xmlbeans-xpath-filename:pom.xml,master,15,27,0,0,1798
DevStreet/FinanceAnalytics,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,5,0,7,1096,1311
dew-uff/svp-lib,net.xqj+basex-xqj-filename:pom.xml,master,1,0,1214,1214,1517
dewmalH/findbugs,net.sourceforge.saxon+saxon-filename:ivy.xml & net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,1316,1316,1316
dfj/wildfly-jmx-console,net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1827,1828,1828
dgarijo/Widoco,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,82,35,5,16,2158
dgarijo/WingsProvenanceExport,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,2,0,788,653,2365
DGLABArquivos/roda-in,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,236,236,1175
DGLABArquivos/rodaplus,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & org.apache.xmlbeans+xmlbeans-xpath-filename:pom.xml,master,0,0,152,236,1176
dgolovin/jbosstools-eclipse-docs,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,1,1906,1906,1933
dgomezg/spring-playground,net.sf.saxon+saxon-extension:gradle,master,3,5,1017,2176,2214
dgrachev28/dictionary-building,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1136,1136,1149
dgsama/sdi-entrega1-905,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,87,87,89
DGV1995/esTextAnalytics,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,51,51,57
DH-Cologne/vedaweb,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,8,8,47
dhara-uom/WPS,net.sf.saxon+saxon-filename:pom.xml,master,0,1,2015,2015,2131
